date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-02-13,481,0,141,4444,100,120,3494,0,40,9223,266,141,0,3500,962,916,1755,4383,5070,7310,155,0,282,3563
2021-02-14,11494,18465,275,150,134,0,150,0,50,25662,832,1705,15,141,19,12766,466,26971,5006,195,9305,5102,5100,404
2021-02-15,5016,7759,2531,18271,11764,135,0,0,12519,1940,0,3294,0,0,2783,674,18486,9000,993,3842,14,9500,4000,0
2021-02-16,6420,15695,40620,6371,3273,187,17116,3542,915,23703,6877,74,50082,36121,50775,4010,0,8542,2295,168,155,83,147,329
2021-02-17,10866,8103,839,3000,0,0,15939,1154,0,3214,175,400,0,276,5160,2496,2680,3431,4500,4220,214,20559,28,0
2021-02-18,7474,3328,2795,1789,19077,3538,15195,159,4,25,930,15,0,1790,8,8666,233,4564,696,732,666,437,1161,9000
2021-02-19,11097,16279,225,127,421,48328,5147,0,3000,267501,5134,2000,147,6530,147,3841,3218,2547,5854,8039,4596,1000,2156,1982
2021-02-20,394,15931,13390,9000,0,2020,18366,1433,29546,20797,147,9000,30297,1437,5373,15537,2276,1240,0,26635,803,3847,5940,17153
2021-02-21,17900,0,514,314,5000,4523,293,10000,2184,0,18370,942,10,153,294,1609,360,7906,3573,639,3074,86,166,0
2021-02-22,5934,100,2241,523,4655,0,1983,1570,0,147,45,0,5357,8200,18576,98,100,2760,39498,11319,2586,40,304,0
2021-02-23,1148,26442,1277,23383,1010,0,871,4670,1074,494,5506,30,294,1548,4761,241,22728,34994,227,528,994,2247,2764,16000
2021-02-24,304,3271,3300,1139,1,1896,1119,0,2505,0,441,629,0,147,1399,23710,1000,12859,584,3065,1931,3001,2390,19366
2021-02-25,3043,2799,7669,15335,18030,14235,0,10114,1886,8799,57332,23210,20,2193,643,1650,208,2120,50,571,83,1227,460,14755
2021-02-26,2704,4059,140,6115,742,0,3140,3139,1350,814,0,0,45,2560,8000,3365,22518,4113,3343,234,3108,25050,570,10
2021-02-27,7604,3,14920,240,3,0,0,664,76,29680,300,0,0,2066,2094,0,0,3081,2627,22767,16096,177,82,3174
2021-02-28,739,4200,364,81944,424,0,1000,15642,440,727,349,5,2080,3105,0,2550,2605,2365,22995,6700,10743,21306,5328,184
2021-03-01,3563,60,7674,9000,5526,8400,2041,11597,2917,160,100,899,9334,300,6900,2974,62105,30757,4299,1136,15535,2294,3294,14588
2021-03-02,25420,1889,116055,13205,1976,1289,355,3728,1018,1500,2600,460,469,7584,1481,10,8581,2120,2139,2103,3997,2500,2160,8
2021-03-03,299,90,2641,25289,11031,0,197,5667,0,638,1785,3200,69973,6617,0,1617,543,31256,4060,605,10002,3262,1788,1837
2021-03-04,10513,4113,2744,312,1390,0,331,1285,11412,5612,1200,2500,0,1691,14209,991,0,13032,504,9775,1839,0,17802,4288
2021-03-05,234,26011,5643,2000,7359,16972,4376,0,55,0,3779,655,231,58306,20347,454,1170,4653,41686,440,1849,0,200,14
